tentinh,tenxa,loai,matinh,maxa,danso,dientich_km2,trungtam_hc,truoc_sapnhap,kinhdo,vido
tỉnh Ninh BÌnh,Đại Hoàng,xã,6,752,23848,23.75,Trụ sở xã Tiến Thắng hiện nay,"Xã Tiến Thắng (huyện Gia Viễn), Xã Gia Phương, Xã Gia Trung",105.869,20.3167
tỉnh Ninh BÌnh,Định Hóa,xã,6,770,22333,67.3,"Trụ sở Đảng ủy, MTTQ, các tổ chức CT-XH tại xã Văn Hải; Trụ sở HĐND, UBND tại xã Định Hóa","Xã Văn Hải, Xã Kim Tân, Xã Định Hóa",106.089,20.0314
tỉnh Ninh BÌnh,Đông A,phường,6,782,31802,22.07,Trụ sở phường Lộc Hòa hiện nay,"Phường Lộc Hòa, Xã Mỹ Thắng, Xã Mỹ Hà",106.134,20.4617
tỉnh Ninh BÌnh,Đông Hoa Lư,phường,6,751,34414,25.62,Trụ sở xã Khánh Phú hiện nay,"Phường Ninh Phúc, Xã Khánh Hòa, Xã Khánh Phú, Xã Khánh An",106.014,20.2236
tỉnh Ninh BÌnh,Đồng Thái,xã,6,881,24049,47.6,Trụ sở xã Yên Đồng hiện nay,"Xã Yên Đồng (huyện Yên Mô), Xã Yên Thành, Xã Yên Thái",105.973,20.0977
tỉnh Ninh BÌnh,Đồng Thịnh,xã,6,886,30888,30.45,Trụ sở xã Đồng Thịnh,"Xã Hoàng Nam, Xã Đồng Thịnh",106.116,20.2428
tỉnh Ninh BÌnh,Đồng Văn,phường,6,2809,34484,18.88,Trụ sở phường Yên Bắc hiện nay,"Phường Bạch Thượng, Phường Yên Bắc, Phường Đồng Văn",105.931,20.6434
tỉnh Ninh BÌnh,Duy Hà,phường,6,2810,24310,15.46,Trụ sở phường Duy Minh hiện nay,"Phường Duy Minh, Phường Duy Hải, Phường Hoàng Đông",105.903,20.6522
tỉnh Ninh BÌnh,Duy Tân,phường,6,2804,28299,28.86,Trụ sở phường Châu Giang hiện nay,"Phường Châu Giang, Xã Mộc Hoàn, Phường Hòa Mạc",106.002,20.6694
tỉnh Ninh BÌnh,Duy Tiên,phường,6,2803,39957,28.93,Trụ sở Thị ủy - HĐND – UBND thị xã Duy Tiên,"Xã Chuyên Ngoại, Xã Trác Văn, Xã Yên Nam, Phường Hòa Mạc",105.983,20.6253
